"","region","time_period","strategy_id","difference_variable","difference_value","variable","value"
"1070","chile",15,3029,"emission_co2e_subsector_total_*",-0.259902968896362,"change_in_emissions",-0.259902968896362
"1071","ecuador",15,3029,"emission_co2e_subsector_total_*",-0.22460471355526,"change_in_emissions",-0.22460471355526
"1072","mexico",15,3029,"emission_co2e_subsector_total_*",-1.03771517555246,"change_in_emissions",-1.03771517555246
"1073","brazil",16,3029,"emission_co2e_subsector_total_*",-2.16494630325073,"change_in_emissions",-2.16494630325073
"1074","chile",16,3029,"emission_co2e_subsector_total_*",-0.276957049367566,"change_in_emissions",-0.276957049367566
"1075","ecuador",16,3029,"emission_co2e_subsector_total_*",-0.271942836483919,"change_in_emissions",-0.271942836483919
"1076","mexico",16,3029,"emission_co2e_subsector_total_*",-1.26901809108136,"change_in_emissions",-1.26901809108136
"1077","brazil",17,3029,"emission_co2e_subsector_total_*",-2.59549404047213,"change_in_emissions",-2.59549404047213
"1078","chile",17,3029,"emission_co2e_subsector_total_*",-0.33021694252789,"change_in_emissions",-0.33021694252789
"1079","ecuador",17,3029,"emission_co2e_subsector_total_*",-0.320254337405974,"change_in_emissions",-0.320254337405974
"1080","mexico",17,3029,"emission_co2e_subsector_total_*",-1.50936201283888,"change_in_emissions",-1.50936201283888
"1081","brazil",18,3029,"emission_co2e_subsector_total_*",-3.00154340821594,"change_in_emissions",-3.00154340821594
"1082","chile",18,3029,"emission_co2e_subsector_total_*",-0.385840180892279,"change_in_emissions",-0.385840180892279
"1083","ecuador",18,3029,"emission_co2e_subsector_total_*",-0.369601755973339,"change_in_emissions",-0.369601755973339
"1084","mexico",18,3029,"emission_co2e_subsector_total_*",-1.75922737154483,"change_in_emissions",-1.75922737154483
"1085","brazil",19,3029,"emission_co2e_subsector_total_*",-3.36296558540395,"change_in_emissions",-3.36296558540395
"1086","chile",19,3029,"emission_co2e_subsector_total_*",-0.443955996651765,"change_in_emissions",-0.443955996651765
"1087","ecuador",19,3029,"emission_co2e_subsector_total_*",-0.420044290082789,"change_in_emissions",-0.420044290082789
"1088","mexico",19,3029,"emission_co2e_subsector_total_*",-2.01937852058791,"change_in_emissions",-2.01937852058791
"1089","brazil",20,3029,"emission_co2e_subsector_total_*",-3.80281549214871,"change_in_emissions",-3.80281549214871
"1090","chile",20,3029,"emission_co2e_subsector_total_*",-0.504696159078129,"change_in_emissions",-0.504696159078129
"1091","ecuador",20,3029,"emission_co2e_subsector_total_*",-0.471638212734013,"change_in_emissions",-0.471638212734013
"1092","mexico",20,3029,"emission_co2e_subsector_total_*",-2.28946059088711,"change_in_emissions",-2.28946059088711
"1093","brazil",21,3029,"emission_co2e_subsector_total_*",-4.26091872069868,"change_in_emissions",-4.26091872069868
"1094","chile",21,3029,"emission_co2e_subsector_total_*",-0.568834709780747,"change_in_emissions",-0.568834709780747
"1095","ecuador",21,3029,"emission_co2e_subsector_total_*",-0.527838905026995,"change_in_emissions",-0.527838905026995
"1096","mexico",21,3029,"emission_co2e_subsector_total_*",-2.5736435901352,"change_in_emissions",-2.5736435901352
"1097","brazil",22,3029,"emission_co2e_subsector_total_*",-4.73686066027235,"change_in_emissions",-4.73686066027235
"1098","chile",22,3029,"emission_co2e_subsector_total_*",-0.63605192513449,"change_in_emissions",-0.63605192513449
"1099","ecuador",22,3029,"emission_co2e_subsector_total_*",-0.585898314466129,"change_in_emissions",-0.585898314466129
"1100","mexico",22,3029,"emission_co2e_subsector_total_*",-2.87012252517149,"change_in_emissions",-2.87012252517149
"1101","brazil",23,3029,"emission_co2e_subsector_total_*",-5.22482601814915,"change_in_emissions",-5.22482601814915
"1102","chile",23,3029,"emission_co2e_subsector_total_*",-0.706508915381138,"change_in_emissions",-0.706508915381138
"1103","ecuador",23,3029,"emission_co2e_subsector_total_*",-0.645871901421083,"change_in_emissions",-0.645871901421083
"1104","mexico",23,3029,"emission_co2e_subsector_total_*",-3.17948879807517,"change_in_emissions",-3.17948879807517
"1105","brazil",24,3029,"emission_co2e_subsector_total_*",-5.73617988162571,"change_in_emissions",-5.73617988162571
"1106","chile",24,3029,"emission_co2e_subsector_total_*",-0.780372002101696,"change_in_emissions",-0.780372002101696
"1107","ecuador",24,3029,"emission_co2e_subsector_total_*",-0.707815797651086,"change_in_emissions",-0.707815797651086
"1108","mexico",24,3029,"emission_co2e_subsector_total_*",-3.50234652478005,"change_in_emissions",-3.50234652478005
"1109","brazil",25,3029,"emission_co2e_subsector_total_*",-6.27082173664073,"change_in_emissions",-6.27082173664073
"1110","chile",25,3029,"emission_co2e_subsector_total_*",-0.857812855862196,"change_in_emissions",-0.857812855862196
"1111","ecuador",25,3029,"emission_co2e_subsector_total_*",-0.771786632315791,"change_in_emissions",-0.771786632315791
"1112","mexico",25,3029,"emission_co2e_subsector_total_*",-3.83931351443447,"change_in_emissions",-3.83931351443447
"1113","brazil",26,3029,"emission_co2e_subsector_total_*",-6.83561435040447,"change_in_emissions",-6.83561435040447
"1114","chile",26,3029,"emission_co2e_subsector_total_*",-0.940386353718381,"change_in_emissions",-0.940386353718381
"1115","ecuador",26,3029,"emission_co2e_subsector_total_*",-0.843255730788074,"change_in_emissions",-0.843255730788074
"1116","mexico",26,3029,"emission_co2e_subsector_total_*",-4.20004770445747,"change_in_emissions",-4.20004770445747
"1117","brazil",27,3029,"emission_co2e_subsector_total_*",-7.41802878878718,"change_in_emissions",-7.41802878878718
"1118","chile",27,3029,"emission_co2e_subsector_total_*",-1.0271899801375,"change_in_emissions",-1.0271899801375
"1119","ecuador",27,3029,"emission_co2e_subsector_total_*",-0.837721461398475,"change_in_emissions",-0.837721461398475
"1120","mexico",27,3029,"emission_co2e_subsector_total_*",-5.13932426614027,"change_in_emissions",-5.13932426614027
"1121","brazil",28,3029,"emission_co2e_subsector_total_*",-8.0245496372392,"change_in_emissions",-8.0245496372392
"1122","chile",28,3029,"emission_co2e_subsector_total_*",-1.11844252208837,"change_in_emissions",-1.11844252208837
"1123","ecuador",28,3029,"emission_co2e_subsector_total_*",-0.907017859949495,"change_in_emissions",-0.907017859949495
"1124","mexico",28,3029,"emission_co2e_subsector_total_*",-5.58599957596052,"change_in_emissions",-5.58599957596052
"1125","brazil",29,3029,"emission_co2e_subsector_total_*",-8.65695805109907,"change_in_emissions",-8.65695805109907
"1126","chile",29,3029,"emission_co2e_subsector_total_*",-1.2143715899808,"change_in_emissions",-1.2143715899808
"1127","ecuador",29,3029,"emission_co2e_subsector_total_*",-0.978967908069666,"change_in_emissions",-0.978967908069666
"1128","mexico",29,3029,"emission_co2e_subsector_total_*",-6.05420553898458,"change_in_emissions",-6.05420553898458
"1129","brazil",30,3029,"emission_co2e_subsector_total_*",-9.31652082907681,"change_in_emissions",-9.31652082907681
"1130","chile",30,3029,"emission_co2e_subsector_total_*",-1.31521432999828,"change_in_emissions",-1.31521432999828
"1131","ecuador",30,3029,"emission_co2e_subsector_total_*",-1.05365003130136,"change_in_emissions",-1.05365003130136
"1132","mexico",30,3029,"emission_co2e_subsector_total_*",-6.54494716052757,"change_in_emissions",-6.54494716052757
"1133","brazil",31,3029,"emission_co2e_subsector_total_*",-10.0045434419248,"change_in_emissions",-10.0045434419248
"1134","chile",31,3029,"emission_co2e_subsector_total_*",-1.42161906687346,"change_in_emissions",-1.42161906687346
"1135","ecuador",31,3029,"emission_co2e_subsector_total_*",-1.13796933872565,"change_in_emissions",-1.13796933872565
"1136","mexico",31,3029,"emission_co2e_subsector_total_*",-7.08180309572862,"change_in_emissions",-7.08180309572862
"1137","brazil",32,3029,"emission_co2e_subsector_total_*",-10.7229887271458,"change_in_emissions",-10.7229887271458
"1138","chile",32,3029,"emission_co2e_subsector_total_*",-1.53358812485877,"change_in_emissions",-1.53358812485877
"1139","ecuador",32,3029,"emission_co2e_subsector_total_*",-1.22599011112692,"change_in_emissions",-1.22599011112692
"1140","mexico",32,3029,"emission_co2e_subsector_total_*",-7.6470230019736,"change_in_emissions",-7.6470230019736
"1141","brazil",33,3029,"emission_co2e_subsector_total_*",-11.4733910171293,"change_in_emissions",-11.4733910171293
"1142","chile",33,3029,"emission_co2e_subsector_total_*",-1.65141387961726,"change_in_emissions",-1.65141387961726
"1143","ecuador",33,3029,"emission_co2e_subsector_total_*",-1.31783076191013,"change_in_emissions",-1.31783076191013
"1144","mexico",33,3029,"emission_co2e_subsector_total_*",-8.24202526607042,"change_in_emissions",-8.24202526607042
"1145","brazil",34,3029,"emission_co2e_subsector_total_*",-12.2573483986856,"change_in_emissions",-12.2573483986856
"1146","chile",34,3029,"emission_co2e_subsector_total_*",-1.77540230696563,"change_in_emissions",-1.77540230696563
"1147","ecuador",34,3029,"emission_co2e_subsector_total_*",-1.4136134888224,"change_in_emissions",-1.4136134888224
"1148","mexico",34,3029,"emission_co2e_subsector_total_*",-10.5439976297152,"change_in_emissions",-10.5439976297152
"1149","brazil",35,3029,"emission_co2e_subsector_total_*",-13.0765260504694,"change_in_emissions",-13.0765260504694
"1150","chile",35,3029,"emission_co2e_subsector_total_*",-1.90587406012916,"change_in_emissions",-1.90587406012916
"1151","ecuador",35,3029,"emission_co2e_subsector_total_*",-1.51346442112444,"change_in_emissions",-1.51346442112444
"1152","mexico",35,3029,"emission_co2e_subsector_total_*",-11.4461026148001,"change_in_emissions",-11.4461026148001
